-2.32000100000000	-55.5761620000000	-13.0646330000000
-2.37853935452512	-55.5123011567756	-13.0394729644367
-3.97548570117274	-55.8469342175503	-13.2534235019153
-5.13582200654528	-55.1513601102275	-13.4456617903564
-6.33998583301924	-55.0551197836635	-13.8930563584351
-8.01186712981659	-54.4120737602123	-13.7585744658348
-8.00057100000000	-54.3408170000000	-13.8157640000000
-1.88682400000000	-55.3752630000000	-11.9107680000000
-1.94427473193798	-55.3125886693806	-11.8860754292842
-3.87945630762919	-55.9086618414013	-11.8171991012163
-5.24734025579090	-55.1562528606813	-12.0244687022173
-6.84982650676504	-55.1142764150235	-12.3556697483506
-8.65651932035082	-53.7823633508682	-12.5364871442386
-8.64357600000000	-53.7007160000000	-12.6020160000000
-1.78765600000000	-54.7394680000000	-10.6005700000000
-1.84815060920580	-54.6734730333537	-10.5745691577940
-3.85639185885318	-55.5819226906032	-10.0838228634345
-5.39622034665294	-54.6798665551881	-10.2635327719516
-7.07426709064284	-54.7124274445718	-10.4833630696479
-8.77305316996227	-53.3109058594197	-11.1408897939644
-8.76114400000000	-53.2357820000000	-11.2011830000000
-2.46263300000000	-54.7953510000000	-8.72099200000000
-2.52440081485659	-54.7279670638974	-8.69444392855062
-4.36404024946139	-54.8241172706777	-7.86721749647370
-5.89276339864152	-54.0785308107200	-8.06298965346180
-7.32431733284347	-54.0790229287661	-8.43516128359881
-8.65784212928059	-53.0601460966844	-9.29796526968944
-8.64871000000000	-53.0025400000000	-9.34419900000000
-3.00636100000000	-54.2353750000000	-7.31913100000000
-3.06416077478226	-54.1723198904787	-7.29428840917434
-4.52246210165333	-54.0888945975726	-6.62609115933899
-5.86594778672514	-53.5439182016606	-6.54337558307558
-7.08745343876966	-53.3237693865991	-7.02891611844725
-8.22749561367574	-52.6909622085169	-8.15433760215674
-8.21800900000000	-52.6311200000000	-8.20236600000000
