-1.16779600000000	-56.4782000000000	-14.2430480000000
-1.22192930938525	-56.4191447222780	-14.2197812717097
-3.28567008570635	-56.0870122100120	-14.9703634853028
-5.09673917424372	-55.6684915160508	-14.6531834132980
-6.97569571239894	-55.7380228359184	-14.8956335488974
-9.06016211766742	-54.3210515588801	-14.5081378305216
-9.04981100000000	-54.2557560000000	-14.5605430000000
-0.874366000000000	-55.5877850000000	-13.9219110000000
-0.928197324033981	-55.5290591650737	-13.8987740663075
-3.06425583219070	-54.9962259107813	-14.2630470827266
-4.93255439951130	-54.4926018541149	-14.2177171914138
-6.72855327763320	-54.3010924919909	-14.5695502148981
-9.01707710304374	-53.2559526891268	-14.2291476184941
-9.00756600000000	-53.1959560000000	-14.2773000000000
-0.884546000000000	-54.1935140000000	-12.8031860000000
-0.927360583251352	-54.1468065820872	-12.7847841086935
-3.00578578591569	-53.7825509010887	-12.5458871100322
-4.84253796281613	-53.7465753987502	-12.4685757553714
-6.73266023108606	-53.1644747362161	-12.7705201834481
-8.88907695864839	-51.8903576486866	-13.2137898018551
-8.87888800000000	-51.8260850000000	-13.2653740000000
-1.49932800000000	-52.6318750000000	-11.2287570000000
-1.53357920551198	-52.5945095686825	-11.2140356851329
-3.15829777190589	-52.1124960599417	-11.5797749696780
-4.55045591867907	-51.5657166779773	-10.9122595833210
-6.11605640248869	-51.2414646038383	-11.8669997135013
-8.26935646897513	-50.9712918923126	-11.8551244724747
-8.25869300000000	-50.9040260000000	-11.9091110000000
-2.04073900000000	-51.1884690000000	-10.0875430000000
-2.09068159419456	-51.1339854702877	-10.0660774590525
-3.18837603849245	-50.0976405031195	-10.3274601018803
-4.40213984701147	-49.2586305091259	-10.3085709123747
-5.64916405745551	-49.5308456570195	-10.7394620307366
-7.24540484980638	-50.0099714022016	-10.8385325965793
-7.23690900000000	-49.9563790000000	-10.8815450000000
