0.392628000000000	-61.5292440000000	-22.8313000000000
0.339008039683030	-61.4707487466353	-22.8082539113386
-1.54834854521222	-62.1214810150679	-24.0625733980315
-3.51884698305135	-61.7557332263025	-23.5504152039807
-5.21200056463550	-61.8655864804991	-24.1708606055506
-7.20233857599885	-61.5825732251272	-23.1143617040710
-7.19422100000000	-61.5313670000000	-23.1554590000000
0.835054000000000	-61.9016770000000	-21.2224010000000
0.777699394016974	-61.8391075354055	-21.1977497446314
-1.48397842538976	-62.9060119961323	-21.7536390971398
-3.48650553640459	-62.5208610396323	-21.6034587191779
-5.43790488582786	-63.0310532318608	-21.7366942326124
-7.85665153274206	-61.8164948544609	-21.5277565726213
-7.84593100000000	-61.7488690000000	-21.5820320000000
0.321745000000000	-61.9009780000000	-19.0612050000000
0.271775210896523	-61.8464648027333	-19.0397277705641
-1.65986331979170	-63.0547743795337	-19.2912535766168
-3.51942145194253	-62.3600369362931	-19.2402327332952
-5.46271300949630	-62.8801620840303	-19.2360408329409
-7.89553770024199	-61.6158213413798	-19.1756705999159
-7.88408200000000	-61.5435580000000	-19.2336680000000
-0.230057000000000	-61.4852260000000	-16.9959840000000
-0.278855729655429	-61.4319903385374	-16.9750100969319
-1.75231632092691	-62.9698884485038	-16.6222135765218
-3.63100307560032	-62.4149383006831	-16.6433304095085
-5.40169451704435	-62.9020269393344	-17.0048939901268
-7.53400571995792	-61.5434899229620	-17.0814897217778
-7.52317500000000	-61.4751690000000	-17.1363230000000
-0.867994000000000	-61.1302050000000	-15.0190370000000
-0.913641074386856	-61.0804075520751	-14.9994176918686
-2.00973632836603	-62.0427901577929	-13.9718067722460
-3.73231951763924	-61.6642893668025	-13.6106104969953
-5.20983563566536	-62.2289944418195	-14.3712503995421
-6.85168756374025	-61.2251403336182	-15.2813404319850
-6.84225800000000	-61.1656580000000	-15.3290800000000
