2.01624900000000	-59.7303830000000	-28.5837650000000
1.96033455196521	-59.6693846369798	-28.5597327306875
0.108155551760579	-59.8985576916187	-28.8391041882974
-1.35992095576226	-59.7560162039419	-29.0091069451039
-2.88419721328588	-59.7795255062917	-28.9911894392107
-4.65400991729880	-59.9712521433518	-27.8774838017440
-4.64324400000000	-59.9033400000000	-27.9319890000000
2.50000000000000	-58.7332990000000	-27.5000000000000
2.43632952926955	-58.6638394126520	-27.4726341589047
0.345072442530783	-58.5336750123816	-27.9374061795923
-1.26821274875052	-58.6522204728079	-27.7179062332722
-2.89290430656549	-58.4795530580311	-27.8152439775934
-5.10743926205065	-58.7968962153807	-26.8000938550459
-5.09490100000000	-58.7178040000000	-26.8635720000000
2.30168400000000	-57.5522830000000	-25.6549930000000
2.24390581613311	-57.4892514445071	-25.6301596890423
0.342241799005938	-57.2363611175167	-25.8582839367107
-1.14433611123728	-57.5087613146475	-25.4072512721295
-2.71428364920467	-57.6555261122944	-25.4860995717921
-5.08614870629788	-57.7044979248130	-25.4356994396720
-5.07344800000000	-57.6243810000000	-25.5000000000000
2.00989700000000	-56.7155150000000	-24.2760790000000
1.95246938526846	-56.6528658884752	-24.2513963651585
0.324731993727539	-55.8065143382923	-24.4655573660445
-1.20660234454982	-55.8257084290244	-24.3074117600423
-2.64962235119421	-55.9625694734089	-24.3708496348162
-4.69638450118059	-56.6599408607480	-24.2340348016839
-4.68470900000000	-56.5862910000000	-24.2931450000000
0.869316000000000	-55.3548870000000	-23.0605600000000
0.821065966780866	-55.3022499241550	-23.0398219290109
-0.129616826179505	-54.4274127058151	-23.0312993921493
-1.32466790265400	-54.0720785767619	-22.6554314899410
-2.60201453674392	-54.2657911113868	-23.0226966300797
-3.97967551539295	-55.5200267963663	-23.0154949277742
-3.96902300000000	-55.4528300000000	-23.0694260000000
