-0.808301000000000	-60.7615770000000	-21.4422570000000
-0.852394888300865	-60.7134739586559	-21.4233052579024
-2.30206585212171	-61.0633603981269	-22.0538878816222
-3.85662570865254	-61.0384523385134	-21.6032523395089
-5.16164907342900	-61.0364592267218	-21.5657883682610
-6.67970360943541	-60.9853956145314	-20.5758699243580
-6.67336100000000	-60.9453860000000	-20.6079810000000
-0.454607000000000	-60.7355080000000	-19.7171360000000
-0.505456512695759	-60.6800350919443	-19.6952806615952
-1.99916481803770	-61.7920791224786	-19.6861010761386
-3.70634055726073	-61.5435869347961	-19.6208426414327
-5.06841991874459	-61.7233082160395	-19.1929670715319
-6.90406742697908	-61.0448152337555	-19.1312248578696
-6.89629100000000	-60.9957610000000	-19.1705950000000
-0.380538000000000	-60.6013970000000	-17.9093160000000
-0.433186329197244	-60.5439617214691	-17.8866875225565
-1.87577975814466	-62.0867753607720	-17.7747562239809
-3.71198292211323	-61.6792869784513	-17.9834977444141
-5.21227113135346	-61.8434154210361	-17.7566711157828
-6.87915188042651	-60.8739658300743	-17.9722602826328
-6.87125900000000	-60.8241770000000	-18.0122200000000
-0.618582000000000	-60.6964950000000	-16.6056650000000
-0.674365667300715	-60.6356393087037	-16.5816889408073
-1.99844087419201	-62.2813640610738	-16.0607989464552
-3.81021011052319	-61.7230143520999	-15.8371087681372
-5.36405755954266	-61.9851942724546	-16.2597709779898
-6.68191166557084	-60.5860913940654	-16.3172643312746
-6.67362000000000	-60.5337870000000	-16.3592430000000
-0.940760000000000	-60.9371760000000	-15.4031970000000
-0.994957375667403	-60.8780508308908	-15.3799027357472
-2.05797626659752	-61.7840229652246	-14.0785904423806
-3.82242201441936	-61.7945589882952	-14.0063691990305
-5.26412574990479	-61.6874718081976	-14.5595493535269
-6.37711101457310	-60.2952363021971	-15.1120611796837
-6.36878100000000	-60.2426900000000	-15.1542340000000
